name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
chameneosredux,python3,2,6000000,866,258.024,4372,0,0% 1% 1% 100%,258.207
chameneosredux,sbcl,3,6000000,2907,11.972,34728,0,1% 1% 0% 100%,11.978
chameneosredux,java,2,6000000,1429,12.284,50160,0,1% 1% 0% 100%,12.290
chameneosredux,hipe,1,6000000,734,10.621,7876,0,0% 0% 0% 100%,10.631
chameneosredux,ocaml,1,6000000,1279,100.788,2016,0,0% 0% 0% 100%,100.826
chameneosredux,ghc,1,6000000,989,4.656,1996,0,1% 0% 0% 100%,4.660
chameneosredux,java,3,6000000,1267,104.456,33300,0,1% 0% 0% 100%,104.488
chameneosredux,gnat,5,6000000,2906,21.212,1692,0,0% 1% 1% 100%,21.231
chameneosredux,vw,2,6000000,2515,46.891,21952,0,0% 0% 0% 100%,46.908
chameneosredux,go,5,6000000,957,4.728,772,0,1% 1% 0% 100%,4.735
chameneosredux,csharp,1,6000000,1400,15.724,24164,0,0% 1% 0% 100%,15.730
chameneosredux,oz,1,6000000,1090,0.000,71068,-10,2% 0% 0% 100%,2.396
chameneosredux,cint,2,6000000,1663,0.000,0,-2,0% 0% 0% 100%,0.013
chameneosredux,racket,1,6000000,791,341.700,66044,0,0% 0% 1% 100%,341.846
chameneosredux,gnat,2,6000000,6001,215.920,1660,0,0% 1% 1% 100%,215.977
chameneosredux,yarv,1,6000000,920,40.604,5596,0,0% 1% 0% 100%,40.620
chameneosredux,perl,4,6000000,785,0.000,0,-2,33% 0% 0% 100%,0.015
chameneosredux,gcc,2,6000000,1663,10.520,584,0,1% 1% 0% 100%,10.526
chameneosredux,scala,1,6000000,1271,0.000,0,-2,0% 0% 0% 100%,0.178
chameneosredux,gpp,5,6000000,1994,9.712,912,0,3% 1% 1% 100%,9.716
chameneosredux,ghc,4,6000000,989,5.844,2000,0,0% 1% 0% 100%,5.849
chameneosredux,clojure,1,6000000,1331,117.012,388676,0,1% 1% 1% 100%,117.160
chameneosredux,jruby,1,6000000,928,36.412,503272,0,0% 1% 1% 100%,36.444
chameneosredux,scala,2,6000000,1171,12.676,147924,0,0% 1% 1% 100%,12.687
chameneosredux,java,1,6000000,1770,3.500,18076,0,1% 1% 0% 100%,3.503
chameneosredux,gpp,1,6000000,2449,0.000,0,-11,%,0.000
chameneosredux,java,4,6000000,1607,108.148,17640,0,1% 1% 0% 100%,108.178
chameneosredux,ocaml,3,6000000,1146,579.432,2860,0,0% 0% 0% 100%,579.728
chameneosredux,gcc,5,6000000,2863,9.804,580,0,1% 1% 0% 100%,9.811
fannkuchredux,gnat,3,12,2100,39.288,1624,0,0% 1% 1% 100%,39.306
fannkuchredux,v8,1,12,463,87.536,8396,0,1% 1% 3% 100%,87.558
fannkuchredux,python3,6,12,385,2649.784,4192,0,0% 0% 0% 100%,2655.579
fannkuchredux,jruby,2,12,1426,1466.668,631072,0,1% 1% 0% 100%,1467.130
fannkuchredux,sbcl,5,12,674,61.704,22940,0,1% 1% 0% 100%,61.720
fannkuchredux,java,1,12,1282,67.404,15720,0,1% 1% 0% 100%,67.426
fannkuchredux,vw,1,12,838,601.466,21952,0,0% 0% 0% 100%,601.611
fannkuchredux,java,3,12,1633,45.368,17084,0,1% 1% 0% 100%,45.385
fannkuchredux,rust,1,12,644,70.628,31556,0,0% 0% 1% 100%,70.651
fannkuchredux,gpp,1,12,1059,0.000,0,-2,0% 0% 0% 100%,0.158
fannkuchredux,ifc,3,12,1148,69.692,7580,0,0% 0% 0% 100%,69.707
fannkuchredux,lua,1,12,462,2131.105,820,0,0% 0% 0% 100%,2131.546
fannkuchredux,gcc,2,12,1557,54.776,348,0,1% 1% 0% 100%,54.791
fannkuchredux,v8,3,12,539,71.552,6412,0,1% 0% 0% 100%,71.572
fannkuchredux,racket,3,12,1096,323.800,17184,0,0% 0% 1% 100%,323.879
fannkuchredux,ghc,1,12,553,441.232,3308,0,0% 1% 1% 100%,441.387
fannkuchredux,fsharp,1,12,551,167.376,24656,0,0% 1% 0% 100%,167.495
fannkuchredux,gpp,4,12,1439,52.376,3084,0,0% 1% 1% 100%,52.393
fannkuchredux,fsharp,3,12,945,127.176,25312,0,0% 1% 1% 100%,127.207
fannkuchredux,sbcl,2,12,513,184.776,37688,0,1% 1% 0% 100%,184.894
fannkuchredux,racket,2,12,903,302.660,16856,0,0% 1% 1% 100%,302.742
fannkuchredux,php,3,12,1150,2761.744,10412,0,0% 0% 0% 100%,2762.806
fannkuchredux,sbcl,3,12,821,69.656,16068,0,1% 1% 0% 100%,69.668
fannkuchredux,ghc,2,12,808,253.260,3284,0,0% 1% 1% 100%,253.357
fannkuchredux,v8,2,12,472,81.896,6392,0,1% 0% 1% 100%,81.917
fannkuchredux,racket,1,12,649,321.340,15368,0,0% 0% 1% 100%,321.430
fannkuchredux,scala,2,12,1017,61.084,19860,0,1% 1% 0% 100%,61.106
fannkuchredux,ats,2,12,1571,57.804,288,0,0% 0% 0% 100%,57.821
fannkuchredux,ifc,1,12,590,68.304,260,0,0% 0% 0% 100%,68.320
fannkuchredux,java,2,12,514,89.928,16052,0,0% 1% 0% 100%,89.956
fannkuchredux,csharp,5,12,1400,115.552,22608,0,0% 1% 1% 100%,115.582
fannkuchredux,gcc,4,12,1183,27.256,316,0,0% 0% 1% 100%,27.267
fannkuchredux,fpascal,1,12,1018,67.544,692,0,1% 1% 0% 100%,67.565
fannkuchredux,ocaml,4,12,1004,0.004,9136,0,0% 0% 0% 100%,133.884
fannkuchredux,clojure,2,12,1088,260.612,52460,0,0% 1% 1% 100%,260.734
fannkuchredux,hipe,1,12,1038,379.680,7644,0,0% 0% 0% 100%,379.795
fannkuchredux,ats,1,12,1306,58.256,288,0,0% 0% 0% 100%,58.271
fannkuchredux,scala,1,12,459,97.820,19060,0,0% 1% 0% 100%,97.854
fannkuchredux,php,1,12,482,3269.664,2572,0,0% 0% 0% 100%,3270.634
fannkuchredux,ocaml,2,12,473,71.096,596,0,0% 0% 0% 100%,71.119
fannkuchredux,ghc,4,12,658,82.400,1720,0,0% 1% 0% 100%,82.427
fannkuchredux,ocaml,1,12,524,132.352,592,0,0% 0% 0% 100%,132.393
fannkuchredux,gpp,6,12,894,36.496,284,0,0% 0% 1% 100%,36.508
fannkuchredux,yarv,1,12,384,3192.968,5284,0,0% 1% 1% 100%,3194.070
fannkuchredux,csharp,2,12,564,65.004,19476,0,0% 1% 1% 100%,65.021
fannkuchredux,python3,2,12,797,0.000,27288,-1,0% 0% 1% 100%,3605.575
fannkuchredux,ocaml,3,12,1017,0.004,18680,0,0% 1% 0% 100%,105.256
fannkuchredux,cint,1,12,536,10672.151,5116,0,0% 0% 0% 100%,10674.258
fannkuchredux,gcc,1,12,508,57.868,316,0,0% 0% 1% 100%,57.885
fannkuchredux,gpp,3,12,593,57.856,284,0,1% 0% 0% 100%,57.873
fannkuchredux,dart,2,12,495,79.448,14920,0,0% 1% 1% 100%,79.474
fannkuchredux,csharp,4,12,710,87.208,19988,0,0% 1% 1% 100%,87.232
fannkuchredux,gcc,3,12,567,47.980,312,0,0% 0% 1% 100%,47.992
fannkuchredux,sbcl,4,12,1518,61.512,26296,0,0% 1% 1% 100%,61.529
fannkuchredux,fsharp,4,12,612,72.600,19656,0,0% 1% 1% 100%,72.618
fannkuchredux,yarv,2,12,1426,0.000,20780,-1,1% 1% 0% 100%,3605.679
fannkuchredux,php,2,12,441,2558.804,2540,0,0% 0% 0% 100%,2559.741
fannkuchredux,go,1,12,900,104.560,772,0,2% 1% 0% 100%,104.596
fannkuchredux,perl,2,12,565,0.000,0,-2,7% 0% 0% 100%,0.134
fannkuchredux,gpp,7,12,1150,27.224,284,0,0% 1% 1% 100%,27.233
fannkuchredux,jruby,1,12,384,877.696,616088,0,0% 1% 1% 100%,877.966
fannkuchredux,csharp,3,12,1096,113.440,20848,0,0% 1% 0% 100%,113.472
fannkuchredux,fsharp,2,12,548,105.900,22380,0,0% 1% 1% 100%,105.927
fannkuchredux,ghc,3,12,1153,62.240,1988,0,0% 0% 1% 100%,62.262
fannkuchredux,gpp,5,12,1440,49.952,1036,0,0% 0% 1% 100%,49.966
fannkuchredux,perl,1,12,457,2428.624,1464,0,0% 0% 0% 100%,2429.613
fannkuchredux,sbcl,1,12,1607,53.416,33640,0,0% 1% 1% 100%,53.432
fannkuchredux,csharp,1,12,520,90.492,19932,0,0% 1% 1% 100%,90.514
fannkuchredux,python3,1,12,1108,0.000,27324,-1,0% 1% 1% 100%,3605.581
fannkuchredux,ghc,5,12,834,75.416,1976,0,0% 0% 1% 100%,75.443
fannkuchredux,clojure,3,12,1491,145.728,47136,0,1% 1% 1% 100%,145.779
fasta,racket,1,25000000,1054,50.628,17836,0,0% 0% 0% 100%,50.649
fasta,ocaml,6,25000000,1161,0.000,0,-2,0% 13% 7% 93%,0.151
fasta,gcc,5,25000000,1261,3.288,284,0,0% 1% 1% 100%,3.292
fasta,gnat,5,25000000,2186,4.228,1208,0,1% 0% 0% 100%,4.231
fasta,csharp,4,25000000,1505,9.928,43972,0,1% 1% 0% 100%,9.940
fasta,scala,1,25000000,1080,10.428,20524,0,0% 1% 1% 100%,10.437
fasta,hipe,1,25000000,1039,85.721,7628,0,0% 0% 0% 100%,85.756
fasta,go,1,25000000,1036,16.452,772,0,0% 0% 1% 100%,16.462
fasta,ifc,1,25000000,1155,6.360,252,0,0% 0% 0% 100%,6.365
fasta,lua,1,25000000,1049,49.707,1112,0,0% 1% 0% 100%,49.723
fasta,yarv,5,25000000,987,218.216,5380,0,1% 1% 1% 100%,220.078
fasta,cint,1,25000000,1163,0.000,5380,-10,1% 2% 1% 100%,220.371
fasta,ghc,4,25000000,1413,0.000,0,-10,0% 0% 10% 89%,0.086
fasta,perl,4,25000000,934,258.424,1992,0,0% 0% 0% 100%,258.553
fasta,fpascal,4,25000000,1112,7.928,8,0,1% 1% 0% 100%,7.932
fasta,yarv,2,25000000,732,275.008,176152,0,0% 1% 1% 100%,275.122
fasta,ghc,2,25000000,979,3.348,2504,0,1% 1% 0% 100%,3.353
fasta,gpp,1,25000000,1033,4.744,620,0,0% 1% 1% 100%,4.746
fasta,ghc,3,25000000,1408,10.672,1988,0,0% 0% 1% 100%,10.679
fasta,python3,2,25000000,788,233.384,4328,0,1% 1% 1% 100%,574.826
fasta,gnat,1,25000000,1346,9.092,1208,0,1% 0% 1% 100%,9.097
fasta,perl,1,25000000,838,92.552,99672,0,0% 0% 0% 100%,92.592
fasta,oz,1,25000000,1168,0.000,740836,-10,1% 0% 0% 100%,21.884
fasta,gpp,3,25000000,1286,4.216,872,0,1% 1% 0% 100%,4.220
fasta,racket,3,25000000,1276,13.888,17656,0,1% 0% 0% 100%,13.894
fasta,python3,1,25000000,792,234.624,4316,0,1% 1% 1% 100%,237.784
fasta,clojure,6,25000000,1653,10.932,49796,0,0% 0% 1% 100%,10.940
fasta,java,5,25000000,2457,4.908,27668,0,0% 1% 1% 100%,4.913
fasta,csharp,2,25000000,1180,7.484,19848,0,0% 1% 1% 100%,7.490
fasta,gpp,4,25000000,1266,6.556,284,0,1% 0% 1% 100%,6.560
fasta,gcc,1,25000000,1185,7.036,284,0,0% 0% 1% 100%,7.043
fasta,vw,1,25000000,1315,44.627,21956,0,0% 1% 1% 100%,44.657
fasta,v8,1,25000000,791,43.472,10592,0,0% 0% 1% 100%,43.488
fasta,clojure,5,25000000,1839,12.252,52252,0,0% 1% 0% 100%,12.260
fasta,ocaml,3,25000000,1042,12.164,1656,0,0% 0% 0% 100%,12.172
fasta,sbcl,3,25000000,1579,11.628,5536,0,1% 1% 1% 100%,11.634
fasta,perl,5,25000000,1113,2.068,15076,0,0% 0% 0% 100%,2.074
fasta,php,2,25000000,1006,403.012,2588,0,0% 0% 0% 100%,405.946
fasta,ifc,3,25000000,1190,4.576,524,0,1% 0% 0% 100%,4.583
fasta,gpp,2,25000000,1105,4.316,620,0,1% 1% 0% 100%,4.321
fasta,dart,1,25000000,1386,9.424,18624,0,0% 0% 1% 100%,9.429
fasta,perl,2,25000000,886,350.652,1988,0,0% 1% 1% 100%,351.443
fasta,php,3,25000000,1030,144.064,2584,0,0% 0% 0% 100%,147.414
fasta,sbcl,6,25000000,1751,8.012,5780,0,1% 0% 0% 100%,8.017
fasta,gcc,2,25000000,1169,2.460,400,0,0% 0% 1% 100%,2.465
fasta,java,2,25000000,1240,7.784,16140,0,1% 1% 0% 100%,7.788
fasta,jruby,1,25000000,760,245.092,615692,0,0% 1% 1% 100%,247.411
fasta,v8,2,25000000,923,22.268,40828,0,0% 0% 1% 100%,22.288
fasta,gcc,4,25000000,1221,5.044,284,0,1% 0% 1% 100%,5.047
fasta,ifc,4,25000000,1327,3.176,260,0,0% 1% 0% 100%,3.182
fasta,ghc,1,25000000,1421,0.000,0,-10,0% 0% 0% 100%,0.099
fasta,sbcl,1,25000000,1419,14.744,23228,0,1% 0% 0% 100%,14.751
fasta,java,4,25000000,1507,5.084,16388,0,0% 1% 1% 100%,5.090
fasta,sbcl,2,25000000,1617,16.208,23212,0,2% 2% 0% 100%,16.217
fasta,hipe,2,25000000,1164,49.975,7632,0,0% 0% 0% 100%,49.997
fasta,yarv,4,25000000,904,218.092,184976,0,0% 1% 1% 100%,220.984
fasta,ats,1,25000000,2104,5.200,288,0,0% 1% 0% 100%,5.204
fasta,scala,3,25000000,1053,6.560,20500,0,1% 1% 1% 100%,6.564
fasta,fsharp,1,25000000,978,11.104,21768,0,0% 1% 1% 100%,11.112
fastaredux,gcc,2,25000000,1168,2.064,284,0,1% 1% 0% 100%,2.067
fastaredux,fsharp,2,25000000,1074,4.068,23032,0,0% 0% 1% 100%,4.074
fastaredux,go,3,25000000,1237,2.032,772,0,2% 1% 0% 100%,2.036
fastaredux,csharp,3,25000000,1441,2.740,20132,0,0% 1% 2% 100%,2.743
fastaredux,ifc,2,25000000,1369,3.384,512,0,0% 0% 1% 100%,3.387
fastaredux,clojure,6,25000000,1428,10.108,55932,0,0% 1% 0% 100%,10.116
fastaredux,fpascal,1,25000000,1227,4.784,8,0,1% 0% 0% 100%,4.790
fastaredux,scala,2,25000000,1372,4.300,24140,0,1% 0% 0% 100%,4.304
fastaredux,gpp,2,25000000,1474,2.164,620,0,0% 2% 0% 100%,2.167
fastaredux,php,4,25000000,1110,66.728,2588,0,1% 0% 0% 100%,66.749
fastaredux,perl,6,25000000,854,71.832,2000,0,1% 1% 0% 100%,71.856
fastaredux,perl,1,25000000,1112,175.364,2256,0,0% 0% 1% 100%,175.456
fastaredux,gpp,1,25000000,1470,3.004,620,0,0% 1% 2% 100%,3.007
fastaredux,gpp,5,25000000,1753,0.232,872,0,4% 4% 0% 96%,0.236
fastaredux,java,3,25000000,1443,1.936,16224,0,1% 3% 0% 100%,1.939
fastaredux,ats,4,25000000,2593,1.956,288,0,0% 1% 1% 100%,1.958
fastaredux,gnat,2,25000000,1909,1.984,1208,0,4% 1% 1% 100%,1.987
fastaredux,sbcl,4,25000000,2005,0.000,0,-10,0% 0% 0% 100%,0.110
fastaredux,csharp,1,25000000,1438,2.652,20096,0,1% 0% 0% 100%,2.657
fastaredux,scala,3,25000000,1435,3.484,16876,0,1% 1% 1% 100%,3.489
fastaredux,sbcl,5,25000000,2343,2.984,7880,0,1% 0% 1% 100%,2.988
fastaredux,clojure,5,25000000,1399,10.752,52052,0,0% 1% 1% 100%,10.759
fastaredux,gcc,5,25000000,1402,1.588,284,0,0% 0% 1% 100%,1.592
fastaredux,go,2,25000000,1236,2.032,772,0,3% 0% 1% 100%,2.036
fastaredux,python3,7,25000000,972,3.724,7920,0,1% 1% 0% 100%,3.728
fastaredux,vw,1,25000000,1772,36.174,22216,0,0% 0% 0% 100%,36.194
fastaredux,python3,6,25000000,900,69.716,5644,0,1% 1% 1% 100%,69.746
fastaredux,gcc,3,25000000,1321,1.668,284,0,1% 1% 0% 100%,1.673
fastaredux,clojure,4,25000000,1503,10.776,50476,0,0% 1% 1% 100%,10.786
fastaredux,dart,1,25000000,1464,5.924,42944,0,0% 1% 1% 100%,5.931
fastaredux,yarv,6,25000000,772,176.524,191692,0,1% 1% 0% 100%,179.328
knucleotide,clojure,4,25000000,1944,168.276,994628,0,0% 1% 1% 100%,168.412
knucleotide,sbcl,5,25000000,2301,65.612,108804,0,1% 0% 0% 100%,65.679
knucleotide,hipe,1,25000000,930,0.000,1622076,-2,0% 1% 1% 100%,124.021
knucleotide,dart,1,25000000,595,287.876,360428,0,0% 1% 1% 100%,288.031
knucleotide,go,2,25000000,1531,157.816,269172,0,1% 1% 1% 100%,160.806
knucleotide,fsharp,4,25000000,1505,56.636,1010956,0,0% 1% 1% 100%,56.676
knucleotide,sbcl,2,25000000,1277,162.052,363104,0,1% 1% 0% 100%,162.130
knucleotide,jruby,4,25000000,449,94.296,1820684,0,0% 1% 1% 100%,94.391
knucleotide,perl,4,25000000,472,0.000,0,-2,0% 0% 0% 100%,0.035
knucleotide,php,4,25000000,1060,303.404,246872,0,1% 0% 0% 100%,304.305
knucleotide,ats,3,25000000,3810,50.323,132096,0,0% 0% 0% 100%,50.349
knucleotide,csharp,6,25000000,1433,33.612,89744,0,0% 1% 1% 98%,34.338
knucleotide,python3,2,25000000,624,121.028,369756,0,0% 0% 1% 100%,121.197
knucleotide,perl,1,25000000,648,0.000,0,-2,0% 0% 0% 100%,0.011
knucleotide,scala,4,25000000,1287,0.000,0,-2,0% 0% 0% 100%,0.175
knucleotide,php,2,25000000,1141,53.520,247180,0,0% 1% 1% 100%,53.549
knucleotide,ats,2,25000000,3238,32.150,124132,0,0% 0% 0% 100%,32.168
knucleotide,hipe,3,25000000,932,267.321,1045072,0,0% 0% 0% 100%,267.518
knucleotide,lua,2,25000000,613,220.114,707928,0,0% 0% 0% 100%,220.810
knucleotide,gpp,5,25000000,3416,8.588,43128,0,0% 1% 1% 100%,8.594
knucleotide,ifc,1,25000000,2238,114.847,179376,0,0% 0% 0% 100%,114.909
knucleotide,go,3,25000000,1399,0.000,251832,-10,1% 1% 0% 100%,73.449
knucleotide,clojure,6,25000000,1737,84.304,987160,0,0% 1% 0% 100%,84.382
knucleotide,gcc,9,25000000,1535,35.216,126788,0,0% 2% 1% 100%,35.233
knucleotide,sbcl,1,25000000,847,0.000,71028,-10,1% 1% 1% 2%,553.423
knucleotide,java,1,25000000,5211,10.580,152828,0,1% 1% 0% 100%,10.591
knucleotide,java,6,25000000,2115,19.764,156148,0,1% 0% 0% 100%,19.781
knucleotide,racket,2,25000000,842,0.000,216,-10,0% 4% 12% 100%,0.262
knucleotide,gpp,1,25000000,2106,0.000,0,-11,%,0.000
knucleotide,cint,1,25000000,1224,0.000,17988,-1,0% 0% 0% 100%,3604.556
knucleotide,go,5,25000000,1268,52.832,270296,0,1% 1% 0% 100%,52.873
knucleotide,hipe,2,25000000,997,0.000,8152,-2,0% 1% 1% 100%,2.957
knucleotide,ghc,1,25000000,1693,406.160,258224,0,0% 1% 1% 100%,408.755
knucleotide,perl,3,25000000,507,0.000,0,-2,%,0.000
knucleotide,racket,4,25000000,881,0.000,113188,-10,0% 1% 1% 100%,1.931
knucleotide,gcc,5,25000000,2519,47.448,267036,0,0% 1% 1% 100%,47.478
knucleotide,v8,2,25000000,451,302.824,455588,0,0% 1% 1% 100%,302.964
knucleotide,yarv,4,25000000,449,189.004,499732,0,0% 1% 0% 100%,192.219
knucleotide,gcc,4,25000000,2409,13.432,164088,0,1% 1% 0% 100%,13.446
knucleotide,csharp,2,25000000,1012,114.864,357688,0,0% 1% 1% 100%,114.957
knucleotide,sbcl,4,25000000,2272,65.340,108812,0,1% 0% 1% 100%,65.406
knucleotide,gpp,6,25000000,3415,11.192,132612,0,1% 1% 0% 100%,11.202
knucleotide,clojure,5,25000000,2723,43.912,373088,0,0% 1% 0% 100%,43.945
knucleotide,gcc,8,25000000,2040,16.216,125996,0,0% 0% 1% 100%,16.229
knucleotide,csharp,3,25000000,1404,89.872,323608,0,1% 1% 1% 100%,89.926
knucleotide,ifc,2,25000000,2079,60.780,166868,0,1% 0% 0% 100%,60.819
knucleotide,jruby,3,25000000,540,508.536,897756,0,1% 1% 1% 100%,509.219
knucleotide,csharp,4,25000000,1696,102.668,517468,0,0% 1% 1% 100%,102.710
knucleotide,gnat,2,25000000,4865,22.268,273876,0,0% 1% 1% 100%,22.297
knucleotide,jruby,2,25000000,421,0.000,101696,-2,1% 0% 0% 100%,4.139
knucleotide,ocaml,3,25000000,1789,0.000,1648,-2,0% 0% 1% 100%,0.705
knucleotide,fsharp,3,25000000,1111,59.652,984956,0,0% 1% 1% 100%,59.693
knucleotide,python3,8,25000000,647,490.628,431792,0,0% 1% 1% 100%,492.766
knucleotide,fsharp,1,25000000,701,139.640,653100,0,0% 1% 1% 100%,139.825
knucleotide,java,5,25000000,2211,72.148,179600,0,1% 1% 1% 100%,72.209
knucleotide,csharp,1,25000000,1420,110.300,521296,0,0% 1% 1% 100%,110.340
