name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
binarytrees,jruby,4,20,402,210.060,1017112,0,1% 1% 1% 100%,210.326
binarytrees,java,1,20,1007,23.684,471312,0,1% 1% 1% 100%,23.717
binarytrees,gpp,6,20,892,13.095,296288,0,1% 1% 1% 100%,13.114
binarytreesredux,scala,4,20,498,103.855,159088,0,1% 0% 1% 100%,103.941
binarytreesredux,jruby,1,20,412,389.938,1019256,0,0% 1% 1% 100%,390.329
binarytreesredux,clojure,1,20,661,99.590,241380,0,1% 1% 1% 100%,99.690
binarytreesredux,ghc,1,20,521,34.949,245256,0,0% 1% 1% 100%,35.004
binarytreesredux,java,2,20,607,106.285,156016,0,0% 1% 0% 100%,106.370
binarytreesredux,clojure,6,20,709,106.425,235008,0,0% 0% 1% 100%,106.530
binarytreesredux,sbcl,2,20,649,26.186,285608,0,0% 1% 1% 100%,26.237
chameneosredux,gcc,5,6000000,2863,20.528,656,0,0% 0% 1% 100%,20.537
chameneosredux,ghc,4,6000000,989,5.582,2120,0,0% 1% 2% 100%,5.586
chameneosredux,ocaml,1,6000000,1279,80.552,3276,0,0% 0% 0% 100%,80.583
chameneosredux,scala,2,6000000,1171,10.491,60944,0,1% 0% 1% 100%,10.499
chameneosredux,java,2,6000000,1429,10.153,54276,0,0% 0% 1% 100%,10.159
chameneosredux,jruby,1,6000000,928,35.444,542220,0,0% 1% 1% 100%,35.486
chameneosredux,gpp,1,6000000,2449,0.000,0,-11,%,0.000
chameneosredux,sbcl,3,6000000,2907,21.203,37184,0,0% 0% 0% 100%,21.212
chameneosredux,hipe,1,6000000,734,8.909,12120,0,0% 0% 0% 100%,8.918
chameneosredux,gnat,2,6000000,6001,224.045,1980,0,1% 0% 0% 100%,224.148
chameneosredux,ghc,1,6000000,989,4.241,2124,0,1% 0% 0% 100%,4.244
chameneosredux,go,5,6000000,957,4.362,1032,0,1% 0% 1% 100%,4.365
chameneosredux,java,3,6000000,1267,131.022,25904,0,0% 1% 1% 100%,131.065
chameneosredux,gcc,2,6000000,1663,20.936,668,0,1% 1% 2% 100%,20.946
chameneosredux,gpp,5,6000000,1994,20.504,1116,0,1% 1% 0% 100%,20.513
chameneosredux,csharp,1,6000000,1400,25.881,30220,0,1% 1% 1% 100%,25.895
chameneosredux,gnat,5,6000000,2906,29.161,2272,0,1% 0% 1% 100%,29.186
chameneosredux,python3,2,6000000,866,229.500,5712,0,0% 0% 1% 100%,229.684
chameneosredux,clojure,1,6000000,1331,123.882,209104,0,0% 1% 1% 100%,124.057
chameneosredux,vw,2,6000000,2515,43.019,42880,0,0% 0% 0% 100%,43.034
chameneosredux,java,4,6000000,1607,113.212,22588,0,1% 1% 1% 100%,113.248
chameneosredux,perl,4,6000000,785,0.000,0,-2,0% 0% 0% 100%,0.046
chameneosredux,oz,1,6000000,1090,0.000,140656,-10,0% 0% 1% 100%,2.586
chameneosredux,ocaml,3,6000000,1146,498.532,4368,0,0% 0% 0% 100%,498.822
chameneosredux,racket,1,6000000,791,324.629,107868,0,0% 1% 1% 100%,324.817
chameneosredux,yarv,1,6000000,920,33.157,7812,0,1% 1% 0% 100%,33.169
chameneosredux,scala,1,6000000,1271,0.000,0,-2,0% 0% 0% 100%,0.179
chameneosredux,java,1,6000000,1770,3.350,24756,0,0% 1% 0% 100%,3.354
fannkuchredux,ocaml,2,12,473,90.384,760,0,0% 0% 0% 100%,90.411
fannkuchredux,ocaml,4,12,1004,0.004,11416,0,0% 0% 0% 100%,65.021
fannkuchredux,ghc,1,12,553,474.084,3504,0,0% 1% 1% 100%,474.254
fannkuchredux,fsharp,3,12,945,84.167,31040,0,1% 1% 0% 100%,84.204
fannkuchredux,gcc,1,12,508,63.116,392,0,1% 0% 1% 100%,63.140
fannkuchredux,rust,1,12,644,71.817,31656,0,3% 1% 0% 100%,71.846
fannkuchredux,php,2,12,441,2958.792,3264,0,0% 0% 0% 100%,2959.763
fannkuchredux,perl,2,12,565,0.000,0,-2,0% 0% 0% 100%,0.161
fannkuchredux,fsharp,1,12,551,143.884,27644,0,1% 0% 1% 100%,144.044
fannkuchredux,python3,6,12,385,2333.001,5416,0,1% 0% 0% 100%,2333.781
fannkuchredux,java,2,12,514,73.101,19920,0,0% 0% 0% 100%,73.126
fannkuchredux,csharp,2,12,564,48.981,19568,0,1% 0% 0% 100%,48.999
fannkuchredux,gpp,4,12,1439,53.552,1272,0,1% 1% 1% 100%,53.572
fannkuchredux,ocaml,3,12,1017,0.004,21400,0,0% 0% 0% 100%,69.296
fannkuchredux,jruby,2,12,1426,1273.881,680176,0,1% 1% 1% 100%,1274.455
fannkuchredux,hack,2,12,440,0.000,52192,-1,1% 0% 0% 100%,4805.875
fannkuchredux,racket,3,12,1096,296.066,20804,0,0% 1% 1% 100%,296.141
fannkuchredux,dart,2,12,495,83.365,24284,0,1% 1% 0% 100%,83.399
fannkuchredux,scala,1,12,459,90.072,23940,0,0% 0% 0% 100%,90.104
fannkuchredux,hack,3,12,1150,0.000,0,-2,6% 0% 0% 100%,0.166
fannkuchredux,java,3,12,1633,43.992,21044,0,0% 0% 1% 100%,44.008
fannkuchredux,gpp,1,12,1059,0.000,0,-2,94% 0% 0% 28%,0.170
fannkuchredux,v8,3,12,539,75.668,7528,0,1% 0% 1% 100%,75.696
fannkuchredux,racket,1,12,649,297.396,18820,0,0% 0% 1% 100%,297.482
fannkuchredux,clojure,2,12,1088,155.790,63640,0,1% 1% 1% 100%,155.900
fannkuchredux,gpp,5,12,1440,53.287,1272,0,1% 1% 0% 100%,53.308
fannkuchredux,csharp,5,12,1400,45.675,24584,0,1% 0% 1% 100%,45.693
fannkuchredux,sbcl,5,12,674,59.479,34464,0,0% 0% 0% 100%,59.501
fannkuchredux,fsharp,2,12,548,84.370,20956,0,1% 1% 1% 100%,84.399
fannkuchredux,php,3,12,1150,3018.680,15560,0,0% 0% 0% 100%,3019.695
fannkuchredux,csharp,4,12,710,40.253,19572,0,1% 1% 1% 100%,40.269
fannkuchredux,ghc,5,12,834,65.537,2364,0,0% 1% 1% 100%,65.559
fannkuchredux,python3,1,12,1108,0.000,39724,-1,1% 0% 0% 100%,3605.156
fannkuchredux,yarv,2,12,1426,3098.208,31512,0,1% 1% 1% 100%,3100.049
fannkuchredux,v8,2,12,472,80.535,7516,0,1% 1% 0% 100%,80.565
fannkuchredux,yarv,1,12,384,2360.960,7512,0,0% 0% 0% 100%,2361.647
fannkuchredux,scala,2,12,1017,58.078,26216,0,1% 1% 1% 100%,58.099
fannkuchredux,java,1,12,1282,68.889,19892,0,1% 1% 1% 100%,68.912
fannkuchredux,sbcl,4,12,1518,65.075,34008,0,0% 1% 1% 100%,65.099
fannkuchredux,clojure,3,12,1491,71.151,60400,0,0% 0% 1% 100%,71.177
fannkuchredux,fpascal,1,12,1018,87.276,752,0,1% 0% 0% 100%,87.312
fannkuchredux,gpp,6,12,894,37.863,364,0,0% 1% 0% 100%,37.877
fannkuchredux,sbcl,3,12,821,74.123,23516,0,1% 0% 0% 100%,74.149
fannkuchredux,go,1,12,900,67.207,1032,0,0% 1% 1% 100%,67.235
fannkuchredux,hack,1,12,532,909.631,55344,0,1% 0% 0% 100%,909.991
fannkuchredux,csharp,3,12,1096,87.703,20976,0,1% 1% 0% 100%,87.739
fannkuchredux,ghc,4,12,658,67.884,2108,0,0% 1% 1% 100%,67.906
fannkuchredux,ghc,2,12,808,249.181,3564,0,0% 1% 1% 100%,249.283
fannkuchredux,sbcl,1,12,1607,52.513,43688,0,1% 0% 1% 100%,52.535
fannkuchredux,v8,1,12,463,92.117,7500,0,1% 0% 1% 100%,92.150
fannkuchredux,ocaml,1,12,524,106.372,764,0,0% 0% 0% 100%,106.405
fannkuchredux,lua,1,12,462,2111.252,1016,0,0% 0% 0% 100%,2111.767
fannkuchredux,gnat,3,12,2100,38.267,1960,0,1% 0% 1% 100%,38.296
fannkuchredux,gcc,4,12,1183,22.709,396,0,1% 0% 0% 100%,22.719
fannkuchredux,gpp,3,12,593,59.057,364,0,1% 0% 0% 100%,59.079
fannkuchredux,csharp,1,12,520,69.903,19304,0,0% 0% 1% 100%,69.926
fannkuchredux,gcc,3,12,567,52.433,396,0,1% 0% 0% 100%,52.453
fannkuchredux,hipe,1,12,1038,443.192,11624,0,0% 0% 0% 100%,443.326
fannkuchredux,python3,2,12,797,3551.603,40080,0,0% 0% 1% 100%,3552.961
fannkuchredux,gcc,2,12,1557,55.452,424,0,0% 1% 1% 100%,55.474
fannkuchredux,racket,2,12,903,272.005,20224,0,0% 0% 1% 100%,272.082
fannkuchredux,ifc,1,12,590,57.620,244,0,0% 0% 0% 100%,57.635
fannkuchredux,php,1,12,482,3357.480,3316,0,0% 0% 0% 100%,3358.557
fannkuchredux,ghc,3,12,1153,0.000,1332,-1,0% 1% 1% 100%,300.569
fannkuchredux,ifc,3,12,1148,48.971,7596,0,0% 0% 0% 100%,48.985
fannkuchredux,perl,1,12,457,2287.424,1836,0,0% 0% 0% 100%,2288.172
fannkuchredux,ats,1,12,1306,51.719,364,0,0% 0% 0% 100%,51.733
fannkuchredux,sbcl,2,12,513,187.619,78260,0,0% 1% 1% 100%,187.918
fannkuchredux,jruby,1,12,384,772.976,649516,0,0% 0% 0% 100%,773.208
fannkuchredux,ats,2,12,1571,0.000,0,-11,%,0.000
fannkuchredux,vw,1,12,838,690.227,42580,0,0% 0% 0% 100%,690.382
fannkuchredux,gpp,7,12,1150,22.660,360,0,1% 1% 0% 100%,22.670
fannkuchredux,fsharp,4,12,612,63.740,22372,0,0% 0% 1% 100%,63.763
fasta,hack,3,25000000,1029,56.740,303952,0,1% 0% 0% 100%,56.773
fasta,ghc,3,25000000,1408,13.599,2112,0,0% 1% 1% 100%,13.605
fasta,hack,2,25000000,1003,68.315,55608,0,1% 0% 0% 100%,68.345
fasta,ats,1,25000000,2104,5.196,360,0,0% 1% 1% 100%,5.200
fasta,yarv,5,25000000,987,144.981,7512,0,1% 1% 0% 100%,149.944
fasta,ifc,1,25000000,1155,5.976,508,0,0% 1% 1% 100%,5.979
fasta,ocaml,3,25000000,1042,13.412,3124,0,0% 0% 0% 100%,13.424
fasta,gcc,2,25000000,1169,4.655,492,0,1% 0% 1% 100%,4.658
fasta,hipe,2,25000000,1164,29.074,11916,0,0% 0% 0% 100%,29.088
fasta,scala,1,25000000,1080,10.707,27096,0,0% 0% 0% 100%,10.713
fasta,jruby,1,25000000,760,216.291,650292,0,0% 1% 1% 100%,220.267
fasta,perl,5,25000000,1113,1.880,24952,0,1% 1% 0% 100%,1.883
fasta,perl,2,25000000,886,392.348,2356,0,0% 0% 0% 100%,392.490
fasta,gpp,4,25000000,1266,6.244,360,0,1% 0% 1% 100%,6.248
fasta,gcc,5,25000000,1261,3.397,364,0,1% 0% 1% 100%,3.400
fasta,sbcl,3,25000000,1579,10.728,8656,0,1% 0% 0% 100%,10.733
fasta,sbcl,1,25000000,1419,18.568,8656,0,1% 0% 0% 100%,18.577
fasta,racket,3,25000000,1276,17.222,24584,0,0% 1% 0% 100%,17.229
fasta,csharp,2,25000000,1180,6.531,20164,0,1% 1% 0% 100%,6.535
fasta,python3,1,25000000,792,156.097,5572,0,1% 0% 0% 100%,160.128
fasta,php,2,25000000,1006,427.340,3336,0,0% 0% 0% 100%,431.676
fasta,php,3,25000000,1030,148.292,3332,0,0% 0% 0% 100%,151.550
fasta,ifc,3,25000000,1190,4.460,508,0,0% 0% 0% 100%,4.465
fasta,ghc,1,25000000,1421,0.000,0,-10,0% 0% 0% 100%,0.106
fasta,yarv,4,25000000,904,149.874,243360,0,2% 1% 1% 100%,155.050
fasta,racket,1,25000000,1054,49.927,21424,0,0% 1% 1% 100%,49.961
fasta,fpascal,4,25000000,1112,11.125,8,0,1% 0% 0% 100%,11.131
fasta,java,4,25000000,1507,5.368,20888,0,0% 1% 1% 100%,5.372
fasta,go,1,25000000,1036,7.264,1028,0,1% 0% 0% 100%,7.269
fasta,java,2,25000000,1240,8.366,20332,0,1% 1% 1% 100%,8.371
fasta,gcc,1,25000000,1185,7.255,364,0,1% 0% 1% 100%,7.259
fasta,ocaml,6,25000000,1161,10.516,201780,0,0% 0% 0% 100%,10.525
fasta,v8,1,25000000,791,42.732,9660,0,1% 1% 0% 100%,42.752
fasta,ghc,4,25000000,1413,0.000,0,-10,0% 0% 0% 100%,0.095
fasta,gpp,2,25000000,1105,4.433,824,0,0% 1% 1% 100%,4.437
fasta,sbcl,2,25000000,1617,19.179,8656,0,0% 0% 1% 100%,19.188
fasta,gnat,5,25000000,2186,4.104,1496,0,1% 0% 0% 100%,4.108
fasta,yarv,2,25000000,732,203.654,202920,0,0% 0% 1% 100%,203.721
fasta,csharp,4,25000000,1505,9.519,46636,0,2% 0% 0% 100%,9.530
fasta,python3,2,25000000,788,165.347,5580,0,1% 0% 0% 100%,170.098
fasta,clojure,5,25000000,1839,11.607,64684,0,0% 0% 1% 100%,11.615
fasta,dart,1,25000000,1386,9.109,18600,0,1% 1% 0% 100%,9.115
fasta,ghc,2,25000000,979,3.595,2736,0,2% 0% 1% 100%,3.598
fasta,hack,4,25000000,1109,34.454,303964,0,1% 0% 0% 100%,34.473
fasta,ifc,4,25000000,1327,2.692,244,0,0% 0% 0% 100%,2.695
fasta,oz,1,25000000,1168,0.000,1395716,-10,0% 0% 0% 100%,20.985
fasta,clojure,6,25000000,1653,7.651,60672,0,0% 1% 1% 100%,7.657
fasta,gpp,3,25000000,1286,4.230,1072,0,1% 0% 1% 100%,4.233
fasta,perl,4,25000000,934,267.456,2352,0,0% 0% 0% 100%,267.557
fasta,gpp,1,25000000,1033,4.671,828,0,0% 1% 1% 100%,4.675
fasta,scala,3,25000000,1053,6.463,27204,0,0% 1% 1% 100%,6.468
fasta,lua,1,25000000,1049,44.587,1480,0,0% 0% 0% 100%,44.602
fasta,gcc,4,25000000,1221,6.060,364,0,1% 1% 1% 100%,6.065
fasta,gnat,1,25000000,1346,11.772,1492,0,1% 0% 1% 100%,11.778
fasta,fsharp,1,25000000,978,8.436,21508,0,1% 0% 1% 100%,8.441
fasta,sbcl,6,25000000,1751,7.837,8644,0,1% 0% 0% 100%,7.842
fasta,hipe,1,25000000,1039,58.104,11924,0,0% 0% 0% 100%,58.127
fasta,perl,1,25000000,838,96.428,100036,0,0% 0% 0% 100%,96.463
fasta,java,5,25000000,2457,5.436,32664,0,1% 1% 0% 100%,5.441
fasta,v8,2,25000000,923,24.516,45284,0,0% 1% 0% 100%,24.550
fasta,vw,1,25000000,1315,47.239,41284,0,0% 0% 0% 100%,47.254
fastaredux,python3,6,25000000,900,55.742,7732,0,1% 0% 0% 100%,55.764
fastaredux,fpascal,1,25000000,1227,8.041,8,0,1% 0% 0% 100%,8.046
fastaredux,go,2,25000000,1236,1.712,1036,0,2% 3% 1% 100%,1.714
fastaredux,gpp,2,25000000,1474,1.752,828,0,0% 2% 3% 100%,1.754
fastaredux,sbcl,5,25000000,2343,2.048,11264,0,0% 1% 1% 100%,2.050
fastaredux,sbcl,4,25000000,2005,0.000,0,-10,0% 0% 0% 100%,0.084
fastaredux,clojure,4,25000000,1503,7.806,63312,0,0% 1% 1% 100%,7.813
fastaredux,dart,1,25000000,1464,7.634,80244,0,1% 1% 0% 100%,7.640
fastaredux,csharp,3,25000000,1441,2.865,22320,0,1% 1% 0% 100%,2.868
fastaredux,perl,1,25000000,1112,177.268,2644,0,1% 1% 1% 99%,179.079
fastaredux,ifc,2,25000000,1369,3.392,508,0,0% 0% 0% 100%,3.396
fastaredux,yarv,6,25000000,772,110.307,251572,0,0% 0% 1% 100%,110.368
fastaredux,gcc,5,25000000,1402,1.632,360,0,1% 0% 2% 100%,1.634
fastaredux,gcc,2,25000000,1168,2.063,360,0,0% 1% 1% 100%,2.066
fastaredux,python3,7,25000000,972,3.646,12892,0,1% 0% 0% 100%,3.649
fastaredux,csharp,1,25000000,1438,2.681,20264,0,1% 1% 0% 100%,2.684
fastaredux,scala,3,25000000,1435,3.157,21328,0,1% 1% 1% 100%,3.160
fastaredux,php,4,25000000,1110,65.098,3588,0,1% 1% 3% 100%,65.172
fastaredux,perl,6,25000000,854,77.834,2360,0,1% 0% 0% 100%,77.858
fastaredux,gpp,5,25000000,1753,0.254,1068,0,0% 4% 4% 100%,0.256
fastaredux,gcc,3,25000000,1321,1.655,360,0,1% 2% 0% 100%,1.658
fastaredux,scala,2,25000000,1372,4.652,31096,0,1% 1% 1% 100%,4.656
fastaredux,go,3,25000000,1237,1.712,1036,0,1% 1% 1% 100%,1.715
fastaredux,clojure,5,25000000,1399,6.904,64560,0,1% 0% 1% 100%,6.910
fastaredux,ats,4,25000000,2593,1.876,360,0,1% 0% 0% 100%,1.881
fastaredux,clojure,6,25000000,1428,7.735,63772,0,1% 1% 0% 100%,7.742
fastaredux,vw,1,25000000,1772,33.298,41280,0,0% 0% 0% 100%,33.310
fastaredux,java,3,25000000,1443,2.604,19900,0,1% 0% 1% 100%,2.607
fastaredux,gnat,2,25000000,1909,2.055,1492,0,0% 1% 2% 100%,2.058
fastaredux,fsharp,2,25000000,1074,3.141,26176,0,0% 1% 1% 100%,3.145
fastaredux,gpp,1,25000000,1470,2.558,824,0,1% 0% 1% 100%,2.561
knucleotide,java,4,25000000,1873,60.738,174104,0,1% 1% 0% 100%,60.792
knucleotide,java,6,25000000,2115,22.408,165488,0,1% 1% 0% 100%,22.435
knucleotide,python3,8,25000000,647,372.031,456532,0,0% 1% 1% 100%,374.890
knucleotide,clojure,7,25000000,3030,101.538,1058488,0,0% 0% 1% 100%,101.627
knucleotide,yarv,2,25000000,420,466.291,167244,0,1% 1% 0% 100%,466.509
knucleotide,scala,1,25000000,1625,0.000,29412,-2,0% 2% 0% 98%,0.433
knucleotide,go,2,25000000,1531,134.513,263476,0,1% 1% 1% 100%,138.181
knucleotide,perl,3,25000000,507,0.000,0,-2,0% 0% 0% 50%,0.011
knucleotide,clojure,5,25000000,2723,26.369,237756,0,0% 1% 1% 100%,26.389
knucleotide,fsharp,1,25000000,701,165.360,675440,0,1% 1% 0% 100%,165.621
knucleotide,ocaml,2,25000000,1205,80.792,337884,0,0% 0% 0% 100%,80.900
knucleotide,csharp,6,25000000,1433,31.821,110464,0,1% 1% 0% 98%,32.625
knucleotide,ats,2,25000000,3238,46.187,125908,0,0% 0% 0% 100%,46.218
knucleotide,perl,1,25000000,648,0.000,0,-2,%,0.000
knucleotide,lua,2,25000000,613,192.800,707636,0,0% 0% 0% 100%,194.923
knucleotide,racket,1,25000000,542,189.398,1308968,0,0% 1% 1% 100%,189.779
knucleotide,python3,1,25000000,487,427.564,402016,0,1% 0% 0% 100%,427.813
knucleotide,ifc,2,25000000,2079,59.752,195756,0,0% 0% 0% 100%,59.792
knucleotide,clojure,6,25000000,1737,105.621,1054912,0,0% 1% 1% 100%,105.745
knucleotide,ats,3,25000000,3810,75.245,136692,0,0% 0% 0% 100%,75.289
knucleotide,java,2,25000000,1602,48.570,505840,0,0% 0% 1% 100%,48.608
knucleotide,sbcl,3,25000000,1284,134.254,310416,0,0% 1% 1% 100%,134.340
knucleotide,racket,2,25000000,842,0.000,612,-10,4% 0% 0% 100%,0.258
knucleotide,go,1,25000000,980,177.983,389020,0,1% 0% 1% 100%,178.133
knucleotide,gnat,1,25000000,6503,12.182,409752,0,3% 2% 0% 100%,12.200
knucleotide,ocaml,3,25000000,1789,56.220,253628,0,0% 0% 0% 100%,56.291
knucleotide,sbcl,2,25000000,1277,134.536,312368,0,0% 1% 1% 100%,134.623
knucleotide,php,4,25000000,1060,306.864,247732,0,0% 0% 0% 100%,307.875
knucleotide,scala,4,25000000,1287,0.000,0,-2,0% 0% 0% 100%,0.175
knucleotide,sbcl,1,25000000,847,0.000,93908,-1,1% 1% 1% 2%,600.975
knucleotide,yarv,3,25000000,540,482.347,170396,0,1% 1% 0% 100%,482.712
knucleotide,v8,3,25000000,390,370.765,467276,0,1% 1% 1% 100%,371.137
knucleotide,gcc,5,25000000,2519,50.835,281740,0,1% 0% 1% 100%,50.877
knucleotide,csharp,4,25000000,1696,81.407,530996,0,1% 0% 1% 100%,81.461
knucleotide,php,2,25000000,1141,52.263,248044,0,1% 0% 1% 100%,52.292
knucleotide,perl,2,25000000,359,212.236,778052,0,0% 0% 0% 100%,215.896
knucleotide,ghc,3,25000000,2749,92.087,322908,0,0% 1% 1% 100%,92.167
knucleotide,go,3,25000000,1399,30.712,252444,0,1% 0% 1% 100%,30.741
knucleotide,gcc,4,25000000,2409,8.803,176612,0,0% 1% 1% 100%,8.814
knucleotide,scala,2,25000000,2080,24.048,164120,0,0% 1% 1% 100%,24.067
knucleotide,java,5,25000000,2211,69.286,194960,0,0% 1% 0% 100%,69.355
knucleotide,ghc,2,25000000,1965,62.075,369332,0,0% 0% 0% 100%,62.145
knucleotide,scala,6,25000000,1380,99.852,493460,0,1% 0% 1% 100%,99.989
knucleotide,hack,1,25000000,1038,0.000,60524,-10,0% 0% 4% 100%,0.531
knucleotide,racket,4,25000000,881,96.666,387480,0,0% 1% 1% 100%,96.910
knucleotide,csharp,2,25000000,1012,138.235,309232,0,1% 1% 0% 100%,138.386
knucleotide,clojure,4,25000000,1944,348.334,1054428,0,0% 1% 1% 100%,349.169
knucleotide,ocaml,1,25000000,870,69.348,443224,0,0% 0% 0% 100%,69.412
knucleotide,ifc,1,25000000,2238,81.657,186864,0,0% 0% 0% 100%,81.709
knucleotide,gcc,9,25000000,1535,36.536,128640,0,1% 1% 0% 100%,36.567
